Dir.DyadID,DyadID,IO1,IO2,Def.year,Def.score.avg
11349,811,SPREP-Noumea,Barcelona-SPA/BD,2019,0
11350,811,SPREP-Noumea,Barcelona-SPA/BD,2021,0
11351,811,SPREP-Noumea,Barcelona-SPA/BD,2023,0
11352,812,SPREP-Noumea,CBD,2012,3
11353,812,SPREP-Noumea,CBD,2014,0
11354,812,SPREP-Noumea,CBD,2015,0
11355,812,SPREP-Noumea,CBD,2017,4
11356,812,SPREP-Noumea,CBD,2019,4
11357,812,SPREP-Noumea,CBD,2021,3
11358,812,SPREP-Noumea,CBD,2023,3.2
11359,813,SPREP-Noumea,CCAMLR,2012,0
11360,813,SPREP-Noumea,CCAMLR,2014,0
11361,813,SPREP-Noumea,CCAMLR,2015,0
11362,813,SPREP-Noumea,CCAMLR,2017,0
11363,813,SPREP-Noumea,CCAMLR,2019,0
11364,813,SPREP-Noumea,CCAMLR,2021,0
11365,813,SPREP-Noumea,CCAMLR,2023,0
11366,814,SPREP-Noumea,CCSBT,2012,0
11367,814,SPREP-Noumea,CCSBT,2014,0
11368,814,SPREP-Noumea,CCSBT,2015,0
11369,814,SPREP-Noumea,CCSBT,2017,0
11370,814,SPREP-Noumea,CCSBT,2019,0
11371,814,SPREP-Noumea,CCSBT,2021,0
11372,814,SPREP-Noumea,CCSBT,2023,0
11373,815,SPREP-Noumea,CITES,2012,3
11374,815,SPREP-Noumea,CITES,2014,0
11375,815,SPREP-Noumea,CITES,2015,0
11376,815,SPREP-Noumea,CITES,2017,4
11377,815,SPREP-Noumea,CITES,2019,4
11378,815,SPREP-Noumea,CITES,2021,4
11379,815,SPREP-Noumea,CITES,2023,3.33
11380,816,SPREP-Noumea,CMS,2012,4
11381,816,SPREP-Noumea,CMS,2014,0
11382,816,SPREP-Noumea,CMS,2015,0
11383,816,SPREP-Noumea,CMS,2017,2
11384,816,SPREP-Noumea,CMS,2019,4
11385,816,SPREP-Noumea,CMS,2021,3.5
11386,816,SPREP-Noumea,CMS,2023,3
11387,817,SPREP-Noumea,FAO,2012,0
11388,817,SPREP-Noumea,FAO,2014,0
11389,817,SPREP-Noumea,FAO,2015,0
11390,817,SPREP-Noumea,FAO,2017,4
11391,817,SPREP-Noumea,FAO,2019,2
11392,817,SPREP-Noumea,FAO,2021,4
11393,817,SPREP-Noumea,FAO,2023,2
11394,818,SPREP-Noumea,GFCM,2012,0
11395,818,SPREP-Noumea,GFCM,2014,0
11396,818,SPREP-Noumea,GFCM,2015,0
11397,818,SPREP-Noumea,GFCM,2017,0
11398,818,SPREP-Noumea,GFCM,2019,0
11399,818,SPREP-Noumea,GFCM,2021,0
11400,818,SPREP-Noumea,GFCM,2023,0
11401,819,SPREP-Noumea,HELCOM,2012,0
11402,819,SPREP-Noumea,HELCOM,2014,2
11403,819,SPREP-Noumea,HELCOM,2015,0
11404,819,SPREP-Noumea,HELCOM,2017,0
11405,819,SPREP-Noumea,HELCOM,2019,0
11406,819,SPREP-Noumea,HELCOM,2021,0
11407,819,SPREP-Noumea,HELCOM,2023,0
11408,820,SPREP-Noumea,IAC,2012,0
11409,820,SPREP-Noumea,IAC,2014,0
11410,820,SPREP-Noumea,IAC,2015,0
11411,820,SPREP-Noumea,IAC,2017,0
11412,820,SPREP-Noumea,IAC,2019,0
11413,820,SPREP-Noumea,IAC,2021,0
11414,820,SPREP-Noumea,IAC,2023,0
11415,821,SPREP-Noumea,IATTC,2012,0
11416,821,SPREP-Noumea,IATTC,2014,0
11417,821,SPREP-Noumea,IATTC,2015,0
11418,821,SPREP-Noumea,IATTC,2017,0
11419,821,SPREP-Noumea,IATTC,2019,0
11420,821,SPREP-Noumea,IATTC,2021,0
11421,821,SPREP-Noumea,IATTC,2023,0
11422,822,SPREP-Noumea,ICCAT,2012,0
11423,822,SPREP-Noumea,ICCAT,2014,0
11424,822,SPREP-Noumea,ICCAT,2015,0
11425,822,SPREP-Noumea,ICCAT,2017,0
11426,822,SPREP-Noumea,ICCAT,2019,0
11427,822,SPREP-Noumea,ICCAT,2021,0
11428,822,SPREP-Noumea,ICCAT,2023,0
11429,823,SPREP-Noumea,IMO,2012,3
11430,823,SPREP-Noumea,IMO,2014,3.5
11431,823,SPREP-Noumea,IMO,2015,4
11432,823,SPREP-Noumea,IMO,2017,2.83
11433,823,SPREP-Noumea,IMO,2019,3.17
11434,823,SPREP-Noumea,IMO,2021,4
11435,823,SPREP-Noumea,IMO,2023,3
11436,824,SPREP-Noumea,ISA,2012,3
11437,824,SPREP-Noumea,ISA,2014,0
11438,824,SPREP-Noumea,ISA,2015,3
11439,824,SPREP-Noumea,ISA,2017,3
11440,824,SPREP-Noumea,ISA,2019,4
11441,824,SPREP-Noumea,ISA,2021,0
11442,824,SPREP-Noumea,ISA,2023,0
11443,825,SPREP-Noumea,NAFO,2012,0
11444,825,SPREP-Noumea,NAFO,2014,0
11445,825,SPREP-Noumea,NAFO,2015,0
11446,825,SPREP-Noumea,NAFO,2017,0
11447,825,SPREP-Noumea,NAFO,2019,0
11448,825,SPREP-Noumea,NAFO,2021,0
11449,825,SPREP-Noumea,NAFO,2023,0
11450,826,SPREP-Noumea,NAMMCO,2012,0
11451,826,SPREP-Noumea,NAMMCO,2014,0
11452,826,SPREP-Noumea,NAMMCO,2015,0
11453,826,SPREP-Noumea,NAMMCO,2017,0
11454,826,SPREP-Noumea,NAMMCO,2019,0
11455,826,SPREP-Noumea,NAMMCO,2021,0
11456,826,SPREP-Noumea,NAMMCO,2023,0
11457,827,SPREP-Noumea,NEAFC,2012,0
11458,827,SPREP-Noumea,NEAFC,2014,0
11459,827,SPREP-Noumea,NEAFC,2015,0
11460,827,SPREP-Noumea,NEAFC,2017,0
11461,827,SPREP-Noumea,NEAFC,2019,0
11462,827,SPREP-Noumea,NEAFC,2021,0
11463,827,SPREP-Noumea,NEAFC,2023,0
11464,828,SPREP-Noumea,NPFC,2015,0
11465,828,SPREP-Noumea,NPFC,2017,0
11466,828,SPREP-Noumea,NPFC,2019,0
11467,828,SPREP-Noumea,NPFC,2021,0
11468,828,SPREP-Noumea,NPFC,2023,0
11469,829,SPREP-Noumea,OSPAR,2012,2
11470,829,SPREP-Noumea,OSPAR,2014,0
11471,829,SPREP-Noumea,OSPAR,2015,0
11472,829,SPREP-Noumea,OSPAR,2017,0
11473,829,SPREP-Noumea,OSPAR,2019,0
11474,829,SPREP-Noumea,OSPAR,2021,0
11475,829,SPREP-Noumea,OSPAR,2023,0
11476,830,SPREP-Noumea,PIF,2012,2.5
11477,830,SPREP-Noumea,PIF,2014,5
11478,830,SPREP-Noumea,PIF,2015,4
11479,830,SPREP-Noumea,PIF,2017,3
11480,830,SPREP-Noumea,PIF,2019,3
11481,830,SPREP-Noumea,PIF,2021,0
11482,830,SPREP-Noumea,PIF,2023,4
11483,831,SPREP-Noumea,SEAFO,2012,0
11484,831,SPREP-Noumea,SEAFO,2014,0
11485,831,SPREP-Noumea,SEAFO,2015,0
11486,831,SPREP-Noumea,SEAFO,2017,0
11487,831,SPREP-Noumea,SEAFO,2019,0
11488,831,SPREP-Noumea,SEAFO,2021,0
11489,831,SPREP-Noumea,SEAFO,2023,0
11490,832,SPREP-Noumea,SIOFA,2014,0
11491,832,SPREP-Noumea,SIOFA,2015,0
11492,832,SPREP-Noumea,SIOFA,2017,0
11493,832,SPREP-Noumea,SIOFA,2019,0
11494,832,SPREP-Noumea,SIOFA,2021,0
11495,832,SPREP-Noumea,SIOFA,2023,0
11496,833,SPREP-Noumea,UNCLOS,2012,3
11497,833,SPREP-Noumea,UNCLOS,2014,2
11498,833,SPREP-Noumea,UNCLOS,2015,0
11499,833,SPREP-Noumea,UNCLOS,2017,4
11500,833,SPREP-Noumea,UNCLOS,2019,2.5
11501,833,SPREP-Noumea,UNCLOS,2021,3
11502,833,SPREP-Noumea,UNCLOS,2023,3
11503,834,SPREP-Noumea,UNECE-Espoo,2012,0
11504,834,SPREP-Noumea,UNECE-Espoo,2014,0
11505,834,SPREP-Noumea,UNECE-Espoo,2015,0
11506,834,SPREP-Noumea,UNECE-Espoo,2017,0
11507,834,SPREP-Noumea,UNECE-Espoo,2019,0
11508,834,SPREP-Noumea,UNECE-Espoo,2021,0
11509,834,SPREP-Noumea,UNECE-Espoo,2023,0
11510,835,SPREP-Noumea,UNFSA,2012,0
11511,835,SPREP-Noumea,UNFSA,2014,0
11512,835,SPREP-Noumea,UNFSA,2015,0
11513,835,SPREP-Noumea,UNFSA,2017,0
11514,835,SPREP-Noumea,UNFSA,2019,0
11515,835,SPREP-Noumea,UNFSA,2021,0
11516,835,SPREP-Noumea,UNFSA,2023,0
11517,836,SPREP-Noumea,WCPFC,2012,0
11518,836,SPREP-Noumea,WCPFC,2014,0
11519,836,SPREP-Noumea,WCPFC,2015,1
11520,836,SPREP-Noumea,WCPFC,2017,2
11521,836,SPREP-Noumea,WCPFC,2019,3
11522,836,SPREP-Noumea,WCPFC,2021,0
11523,836,SPREP-Noumea,WCPFC,2023,3
11524,837,SPREP-Noumea,WECAFC,2012,0
11525,837,SPREP-Noumea,WECAFC,2014,0
11526,837,SPREP-Noumea,WECAFC,2015,0
11527,837,SPREP-Noumea,WECAFC,2017,0
11528,837,SPREP-Noumea,WECAFC,2019,0
11529,837,SPREP-Noumea,WECAFC,2021,0
11530,837,SPREP-Noumea,WECAFC,2023,0
11531,838,UNCLOS,AC,1998,0
11532,838,UNCLOS,AC,1999,0
11533,838,UNCLOS,AC,2000,0
11534,838,UNCLOS,AC,2001,0
11535,838,UNCLOS,AC,2002,0
11536,838,UNCLOS,AC,2003,0
11537,838,UNCLOS,AC,2004,0
11538,838,UNCLOS,AC,2005,0
11539,838,UNCLOS,AC,2006,0
11540,838,UNCLOS,AC,2007,0
11541,838,UNCLOS,AC,2008,0
11542,838,UNCLOS,AC,2009,0
11543,838,UNCLOS,AC,2010,0
11544,838,UNCLOS,AC,2011,0
11545,838,UNCLOS,AC,2012,0
11546,838,UNCLOS,AC,2013,0
11547,838,UNCLOS,AC,2014,0
11548,838,UNCLOS,AC,2015,0
11549,838,UNCLOS,AC,2016,0
11550,838,UNCLOS,AC,2017,0
11551,838,UNCLOS,AC,2018,0
11552,838,UNCLOS,AC,2019,0
11553,838,UNCLOS,AC,2020,0
11554,838,UNCLOS,AC,2021,0
11555,838,UNCLOS,AC,2022,0
11556,838,UNCLOS,AC,2023,0
11557,839,UNCLOS,ACAP,2004,0
11558,839,UNCLOS,ACAP,2005,0
11559,839,UNCLOS,ACAP,2006,0
11560,839,UNCLOS,ACAP,2007,0
11561,839,UNCLOS,ACAP,2008,0
11562,839,UNCLOS,ACAP,2009,0
11563,839,UNCLOS,ACAP,2010,0
11564,839,UNCLOS,ACAP,2011,0
11565,839,UNCLOS,ACAP,2012,0
11566,839,UNCLOS,ACAP,2013,0
11567,839,UNCLOS,ACAP,2014,0
11568,839,UNCLOS,ACAP,2015,0
11569,839,UNCLOS,ACAP,2016,0
11570,839,UNCLOS,ACAP,2017,0
11571,839,UNCLOS,ACAP,2018,0
11572,839,UNCLOS,ACAP,2019,0
11573,839,UNCLOS,ACAP,2020,0
11574,839,UNCLOS,ACAP,2021,0
11575,839,UNCLOS,ACAP,2022,0
11576,839,UNCLOS,ACAP,2023,0
11577,840,UNCLOS,ACPB,2009,0
11578,840,UNCLOS,ACPB,2010,0
11579,840,UNCLOS,ACPB,2011,0
11580,840,UNCLOS,ACPB,2012,0
11581,840,UNCLOS,ACPB,2013,0
11582,840,UNCLOS,ACPB,2014,0
11583,840,UNCLOS,ACPB,2015,0
11584,840,UNCLOS,ACPB,2016,0
11585,840,UNCLOS,ACPB,2017,0
11586,840,UNCLOS,ACPB,2018,0
11587,840,UNCLOS,ACPB,2019,0
11588,840,UNCLOS,ACPB,2020,0
11589,840,UNCLOS,ACPB,2021,0
11590,840,UNCLOS,ACPB,2022,0
11591,840,UNCLOS,ACPB,2023,0
11592,841,UNCLOS,ATS-EP,2002,0
11593,841,UNCLOS,ATS-EP,2003,0
11594,841,UNCLOS,ATS-EP,2004,0
11595,841,UNCLOS,ATS-EP,2005,0
11596,841,UNCLOS,ATS-EP,2006,0
11597,841,UNCLOS,ATS-EP,2007,0
11598,841,UNCLOS,ATS-EP,2008,0
11599,841,UNCLOS,ATS-EP,2009,0
11600,841,UNCLOS,ATS-EP,2010,0
11601,841,UNCLOS,ATS-EP,2011,0
11602,841,UNCLOS,ATS-EP,2012,0
11603,841,UNCLOS,ATS-EP,2013,0
11604,841,UNCLOS,ATS-EP,2014,0
11605,841,UNCLOS,ATS-EP,2015,0
11606,841,UNCLOS,ATS-EP,2016,0
11607,841,UNCLOS,ATS-EP,2017,0
11608,841,UNCLOS,ATS-EP,2018,0
11609,841,UNCLOS,ATS-EP,2019,0
11610,841,UNCLOS,ATS-EP,2020,0
11611,841,UNCLOS,ATS-EP,2021,0
11612,841,UNCLOS,ATS-EP,2022,0
11613,841,UNCLOS,ATS-EP,2023,0
11614,842,UNCLOS,Barcelona-SPA/BD,1999,0
11615,842,UNCLOS,Barcelona-SPA/BD,2000,0
11616,842,UNCLOS,Barcelona-SPA/BD,2001,0
11617,842,UNCLOS,Barcelona-SPA/BD,2002,0
11618,842,UNCLOS,Barcelona-SPA/BD,2003,0
11619,842,UNCLOS,Barcelona-SPA/BD,2004,0
11620,842,UNCLOS,Barcelona-SPA/BD,2005,0
11621,842,UNCLOS,Barcelona-SPA/BD,2006,0
11622,842,UNCLOS,Barcelona-SPA/BD,2007,0
11623,842,UNCLOS,Barcelona-SPA/BD,2008,0
11624,842,UNCLOS,Barcelona-SPA/BD,2009,0
11625,842,UNCLOS,Barcelona-SPA/BD,2010,0
11626,842,UNCLOS,Barcelona-SPA/BD,2011,0
11627,842,UNCLOS,Barcelona-SPA/BD,2012,0
11628,842,UNCLOS,Barcelona-SPA/BD,2013,0
11629,842,UNCLOS,Barcelona-SPA/BD,2014,0
11630,842,UNCLOS,Barcelona-SPA/BD,2015,0
11631,842,UNCLOS,Barcelona-SPA/BD,2016,0
11632,842,UNCLOS,Barcelona-SPA/BD,2017,0
11633,842,UNCLOS,Barcelona-SPA/BD,2018,0
11634,842,UNCLOS,Barcelona-SPA/BD,2019,0
11635,842,UNCLOS,Barcelona-SPA/BD,2020,0
11636,842,UNCLOS,Barcelona-SPA/BD,2021,0
11637,842,UNCLOS,Barcelona-SPA/BD,2022,0
11638,842,UNCLOS,Barcelona-SPA/BD,2023,0
11639,843,UNCLOS,CBD,1994,0
11640,843,UNCLOS,CBD,1995,0
11641,843,UNCLOS,CBD,1996,0
11642,843,UNCLOS,CBD,1997,0
11643,843,UNCLOS,CBD,1998,0
11644,843,UNCLOS,CBD,1999,0
11645,843,UNCLOS,CBD,2000,0
11646,843,UNCLOS,CBD,2001,0
11647,843,UNCLOS,CBD,2002,0
11648,843,UNCLOS,CBD,2003,0
11649,843,UNCLOS,CBD,2004,2
11650,843,UNCLOS,CBD,2005,0
11651,843,UNCLOS,CBD,2006,0
11652,843,UNCLOS,CBD,2007,0
11653,843,UNCLOS,CBD,2008,0
11654,843,UNCLOS,CBD,2009,0
11655,843,UNCLOS,CBD,2010,2
11656,843,UNCLOS,CBD,2011,2
11657,843,UNCLOS,CBD,2012,0
11658,843,UNCLOS,CBD,2013,0
11659,843,UNCLOS,CBD,2014,0
11660,843,UNCLOS,CBD,2015,0
11661,843,UNCLOS,CBD,2016,0
11662,843,UNCLOS,CBD,2017,0
11663,843,UNCLOS,CBD,2018,0
11664,843,UNCLOS,CBD,2019,0
11665,843,UNCLOS,CBD,2020,0
11666,843,UNCLOS,CBD,2021,0
11667,843,UNCLOS,CBD,2022,0
11668,843,UNCLOS,CBD,2023,0
11669,844,UNCLOS,CCAMLR,1994,0
11670,844,UNCLOS,CCAMLR,1995,0
11671,844,UNCLOS,CCAMLR,1996,0
11672,844,UNCLOS,CCAMLR,1997,0
11673,844,UNCLOS,CCAMLR,1998,0
11674,844,UNCLOS,CCAMLR,1999,0
11675,844,UNCLOS,CCAMLR,2000,0
11676,844,UNCLOS,CCAMLR,2001,0
11677,844,UNCLOS,CCAMLR,2002,0
11678,844,UNCLOS,CCAMLR,2003,2
11679,844,UNCLOS,CCAMLR,2004,0
11680,844,UNCLOS,CCAMLR,2005,0
11681,844,UNCLOS,CCAMLR,2006,0
11682,844,UNCLOS,CCAMLR,2007,0
11683,844,UNCLOS,CCAMLR,2008,0
11684,844,UNCLOS,CCAMLR,2009,0
11685,844,UNCLOS,CCAMLR,2010,0
11686,844,UNCLOS,CCAMLR,2011,0
11687,844,UNCLOS,CCAMLR,2012,0
11688,844,UNCLOS,CCAMLR,2013,0
11689,844,UNCLOS,CCAMLR,2014,0
11690,844,UNCLOS,CCAMLR,2015,0
11691,844,UNCLOS,CCAMLR,2016,0
11692,844,UNCLOS,CCAMLR,2017,0
11693,844,UNCLOS,CCAMLR,2018,0
11694,844,UNCLOS,CCAMLR,2019,0
11695,844,UNCLOS,CCAMLR,2020,0
11696,844,UNCLOS,CCAMLR,2021,0
11697,844,UNCLOS,CCAMLR,2022,0
11698,844,UNCLOS,CCAMLR,2023,0
11699,845,UNCLOS,CCSBT,1995,0
11700,845,UNCLOS,CCSBT,1996,0
11701,845,UNCLOS,CCSBT,1997,0
11702,845,UNCLOS,CCSBT,1998,0
11703,845,UNCLOS,CCSBT,1999,0
11704,845,UNCLOS,CCSBT,2000,0
11705,845,UNCLOS,CCSBT,2001,0
11706,845,UNCLOS,CCSBT,2002,0
11707,845,UNCLOS,CCSBT,2003,0
11708,845,UNCLOS,CCSBT,2004,0
11709,845,UNCLOS,CCSBT,2005,0
11710,845,UNCLOS,CCSBT,2006,0
11711,845,UNCLOS,CCSBT,2007,0
11712,845,UNCLOS,CCSBT,2008,0
11713,845,UNCLOS,CCSBT,2009,0
11714,845,UNCLOS,CCSBT,2010,0
11715,845,UNCLOS,CCSBT,2011,0
11716,845,UNCLOS,CCSBT,2012,0
11717,845,UNCLOS,CCSBT,2013,0
11718,845,UNCLOS,CCSBT,2014,0
11719,845,UNCLOS,CCSBT,2015,0
11720,845,UNCLOS,CCSBT,2016,0
11721,845,UNCLOS,CCSBT,2017,0
11722,845,UNCLOS,CCSBT,2018,0
11723,845,UNCLOS,CCSBT,2019,0
11724,845,UNCLOS,CCSBT,2020,0
11725,845,UNCLOS,CCSBT,2021,0
11726,845,UNCLOS,CCSBT,2022,0
11727,845,UNCLOS,CCSBT,2023,0
11728,846,UNCLOS,CITES,1994,0
11729,846,UNCLOS,CITES,1995,0
11730,846,UNCLOS,CITES,1996,0
11731,846,UNCLOS,CITES,1997,0
11732,846,UNCLOS,CITES,1998,0
11733,846,UNCLOS,CITES,1999,0
11734,846,UNCLOS,CITES,2000,0
11735,846,UNCLOS,CITES,2001,0
11736,846,UNCLOS,CITES,2002,0
11737,846,UNCLOS,CITES,2003,0
11738,846,UNCLOS,CITES,2004,0
11739,846,UNCLOS,CITES,2005,0
11740,846,UNCLOS,CITES,2006,0
11741,846,UNCLOS,CITES,2007,0
11742,846,UNCLOS,CITES,2008,0
11743,846,UNCLOS,CITES,2009,0
11744,846,UNCLOS,CITES,2010,0
11745,846,UNCLOS,CITES,2011,0
11746,846,UNCLOS,CITES,2012,0
11747,846,UNCLOS,CITES,2013,0
11748,846,UNCLOS,CITES,2014,0
11749,846,UNCLOS,CITES,2015,0
11750,846,UNCLOS,CITES,2016,0
11751,846,UNCLOS,CITES,2017,0
11752,846,UNCLOS,CITES,2018,0
11753,846,UNCLOS,CITES,2019,0
11754,846,UNCLOS,CITES,2020,0
11755,846,UNCLOS,CITES,2021,0
11756,846,UNCLOS,CITES,2022,0
11757,846,UNCLOS,CITES,2023,0
11758,847,UNCLOS,CMS,1994,0
11759,847,UNCLOS,CMS,1995,0
11760,847,UNCLOS,CMS,1996,0
11761,847,UNCLOS,CMS,1997,0
11762,847,UNCLOS,CMS,1998,0
11763,847,UNCLOS,CMS,1999,0
11764,847,UNCLOS,CMS,2000,0
11765,847,UNCLOS,CMS,2001,0
11766,847,UNCLOS,CMS,2002,0
11767,847,UNCLOS,CMS,2003,0
11768,847,UNCLOS,CMS,2004,0
11769,847,UNCLOS,CMS,2005,0
11770,847,UNCLOS,CMS,2006,0
11771,847,UNCLOS,CMS,2007,0
11772,847,UNCLOS,CMS,2008,0
11773,847,UNCLOS,CMS,2009,0
11774,847,UNCLOS,CMS,2010,0
11775,847,UNCLOS,CMS,2011,0
11776,847,UNCLOS,CMS,2012,0
11777,847,UNCLOS,CMS,2013,0
11778,847,UNCLOS,CMS,2014,0
11779,847,UNCLOS,CMS,2015,0
11780,847,UNCLOS,CMS,2016,0
11781,847,UNCLOS,CMS,2017,0
11782,847,UNCLOS,CMS,2018,0
11783,847,UNCLOS,CMS,2019,0
11784,847,UNCLOS,CMS,2020,0
11785,847,UNCLOS,CMS,2021,0
11786,847,UNCLOS,CMS,2022,0
11787,847,UNCLOS,CMS,2023,0
11788,848,UNCLOS,FAO,2005,0
11789,848,UNCLOS,FAO,2006,0
11790,848,UNCLOS,FAO,2007,0
11791,848,UNCLOS,FAO,2008,0
11792,848,UNCLOS,FAO,2009,0
11793,848,UNCLOS,FAO,2010,0
11794,848,UNCLOS,FAO,2011,0
11795,848,UNCLOS,FAO,2012,0
11796,848,UNCLOS,FAO,2013,0
11797,848,UNCLOS,FAO,2014,0
11798,848,UNCLOS,FAO,2015,2
11799,848,UNCLOS,FAO,2016,0
11800,848,UNCLOS,FAO,2017,2
11801,848,UNCLOS,FAO,2018,1
11802,848,UNCLOS,FAO,2019,0
11803,848,UNCLOS,FAO,2020,0
11804,848,UNCLOS,FAO,2021,0
11805,848,UNCLOS,FAO,2022,0
11806,848,UNCLOS,FAO,2023,0
11807,849,UNCLOS,GFCM,2003,0
11808,849,UNCLOS,GFCM,2004,0
11809,849,UNCLOS,GFCM,2005,0
11810,849,UNCLOS,GFCM,2006,0
11811,849,UNCLOS,GFCM,2007,0
11812,849,UNCLOS,GFCM,2008,0
11813,849,UNCLOS,GFCM,2009,0
11814,849,UNCLOS,GFCM,2010,0
11815,849,UNCLOS,GFCM,2011,0
11816,849,UNCLOS,GFCM,2012,0
11817,849,UNCLOS,GFCM,2013,0
11818,849,UNCLOS,GFCM,2014,0
11819,849,UNCLOS,GFCM,2015,0
11820,849,UNCLOS,GFCM,2016,0
11821,849,UNCLOS,GFCM,2017,0
11822,849,UNCLOS,GFCM,2018,0
11823,849,UNCLOS,GFCM,2019,0
11824,849,UNCLOS,GFCM,2020,0
11825,849,UNCLOS,GFCM,2021,0
11826,849,UNCLOS,GFCM,2022,0
11827,849,UNCLOS,GFCM,2023,0
11828,850,UNCLOS,HELCOM,2001,0
11829,850,UNCLOS,HELCOM,2002,0
11830,850,UNCLOS,HELCOM,2003,0
11831,850,UNCLOS,HELCOM,2004,0
11832,850,UNCLOS,HELCOM,2005,0
11833,850,UNCLOS,HELCOM,2006,0
11834,850,UNCLOS,HELCOM,2007,0
11835,850,UNCLOS,HELCOM,2008,0
11836,850,UNCLOS,HELCOM,2009,0
11837,850,UNCLOS,HELCOM,2010,0
11838,850,UNCLOS,HELCOM,2011,0
11839,850,UNCLOS,HELCOM,2012,0
11840,850,UNCLOS,HELCOM,2013,0
11841,850,UNCLOS,HELCOM,2014,0
11842,850,UNCLOS,HELCOM,2015,0
11843,850,UNCLOS,HELCOM,2016,0
11844,850,UNCLOS,HELCOM,2017,0
11845,850,UNCLOS,HELCOM,2018,0
11846,850,UNCLOS,HELCOM,2019,0
11847,850,UNCLOS,HELCOM,2020,0
11848,850,UNCLOS,HELCOM,2021,0
11849,850,UNCLOS,HELCOM,2022,0
11850,850,UNCLOS,HELCOM,2023,0
11851,851,UNCLOS,IAC,2003,0
11852,851,UNCLOS,IAC,2004,0
11853,851,UNCLOS,IAC,2005,0
11854,851,UNCLOS,IAC,2006,0
11855,851,UNCLOS,IAC,2007,0
11856,851,UNCLOS,IAC,2008,0
11857,851,UNCLOS,IAC,2009,0
11858,851,UNCLOS,IAC,2010,0
11859,851,UNCLOS,IAC,2011,0
11860,851,UNCLOS,IAC,2012,0
11861,851,UNCLOS,IAC,2013,0
11862,851,UNCLOS,IAC,2014,0
11863,851,UNCLOS,IAC,2015,0
11864,851,UNCLOS,IAC,2016,0
11865,851,UNCLOS,IAC,2017,0
11866,851,UNCLOS,IAC,2018,0
11867,851,UNCLOS,IAC,2019,0
11868,851,UNCLOS,IAC,2020,0
11869,851,UNCLOS,IAC,2021,0
11870,851,UNCLOS,IAC,2022,0
11871,851,UNCLOS,IAC,2023,0
11872,852,UNCLOS,IATTC,2010,0
11873,852,UNCLOS,IATTC,2011,0
11874,852,UNCLOS,IATTC,2012,0
11875,852,UNCLOS,IATTC,2013,0
11876,852,UNCLOS,IATTC,2014,0
11877,852,UNCLOS,IATTC,2015,0
11878,852,UNCLOS,IATTC,2016,0
11879,852,UNCLOS,IATTC,2017,0
11880,852,UNCLOS,IATTC,2018,0
11881,852,UNCLOS,IATTC,2019,0
11882,852,UNCLOS,IATTC,2020,0
11883,852,UNCLOS,IATTC,2021,0
11884,852,UNCLOS,IATTC,2022,0
11885,852,UNCLOS,IATTC,2023,0
11886,853,UNCLOS,ICCAT,1994,0
11887,853,UNCLOS,ICCAT,1995,0
11888,853,UNCLOS,ICCAT,1996,0
11889,853,UNCLOS,ICCAT,1997,0
11890,853,UNCLOS,ICCAT,1998,0
11891,853,UNCLOS,ICCAT,1999,0
11892,853,UNCLOS,ICCAT,2000,0
11893,853,UNCLOS,ICCAT,2001,0
11894,853,UNCLOS,ICCAT,2002,0
11895,853,UNCLOS,ICCAT,2003,0
11896,853,UNCLOS,ICCAT,2004,0
11897,853,UNCLOS,ICCAT,2005,0
11898,853,UNCLOS,ICCAT,2006,0
11899,853,UNCLOS,ICCAT,2007,0
11900,853,UNCLOS,ICCAT,2008,0
11901,853,UNCLOS,ICCAT,2009,0
11902,853,UNCLOS,ICCAT,2010,0
11903,853,UNCLOS,ICCAT,2011,0
11904,853,UNCLOS,ICCAT,2012,0
11905,853,UNCLOS,ICCAT,2013,0
11906,853,UNCLOS,ICCAT,2014,0
11907,853,UNCLOS,ICCAT,2015,0
11908,853,UNCLOS,ICCAT,2016,0
11909,853,UNCLOS,ICCAT,2017,0
11910,853,UNCLOS,ICCAT,2018,0
11911,853,UNCLOS,ICCAT,2019,0
11912,853,UNCLOS,ICCAT,2020,0
11913,853,UNCLOS,ICCAT,2021,0
11914,853,UNCLOS,ICCAT,2022,0
11915,853,UNCLOS,ICCAT,2023,0
11916,854,UNCLOS,IMO,2000,2
11917,854,UNCLOS,IMO,2001,0
11918,854,UNCLOS,IMO,2002,0
11919,854,UNCLOS,IMO,2003,0
11920,854,UNCLOS,IMO,2004,2
11921,854,UNCLOS,IMO,2005,0
11922,854,UNCLOS,IMO,2006,2
11923,854,UNCLOS,IMO,2007,2
11924,854,UNCLOS,IMO,2008,0
11925,854,UNCLOS,IMO,2009,0
11926,854,UNCLOS,IMO,2010,0
11927,854,UNCLOS,IMO,2011,0
11928,854,UNCLOS,IMO,2012,0
11929,854,UNCLOS,IMO,2013,0
11930,854,UNCLOS,IMO,2014,0
11931,854,UNCLOS,IMO,2015,2
11932,854,UNCLOS,IMO,2016,0
11933,854,UNCLOS,IMO,2017,0
11934,854,UNCLOS,IMO,2018,0
11935,854,UNCLOS,IMO,2019,0
11936,854,UNCLOS,IMO,2020,0
11937,854,UNCLOS,IMO,2021,0
11938,854,UNCLOS,IMO,2022,4
11939,854,UNCLOS,IMO,2023,0
11940,855,UNCLOS,ISA,1996,1
11941,855,UNCLOS,ISA,1997,1
11942,855,UNCLOS,ISA,1998,1
11943,855,UNCLOS,ISA,1999,3
11944,855,UNCLOS,ISA,2000,2
